year,gear,ocean,species,product,property,value
2016,TR,EPO,ALB,lc,volume,12257.1
2016,TR,EPO,ALB,lc,catch_value,44189793.44
2016,TR,EPO,ALB,lc,sales_value,104365300.3
2016,TR,EPO,ALB,dom,volume,1361.9
2016,TR,EPO,ALB,dom,catch_value,4909977.049
2016,TR,EPO,ALB,dom,sales_value,8245947.682
2016,TR,EPO,PBF,ranch,volume,368
2016,TR,EPO,PBF,ranch,catch_value,4612512
2016,TR,EPO,PBF,ranch,sales_value,13673918.69
2016,TR,EPO,SKJ,lc,volume,0.7
2016,TR,EPO,SKJ,lc,catch_value,778.4
2016,TR,EPO,SKJ,lc,sales_value,3786.535687
2016,TR,EPO,YFT,fsh_sash,volume,321.5
2016,TR,EPO,YFT,fsh_sash,catch_value,1551460.537
2016,TR,EPO,YFT,fsh_sash,sales_value,5004290.455
2016,TR,EPO,YFT,fzn_sash,volume,321.5
2016,TR,EPO,YFT,fzn_sash,catch_value,1181536.004
2016,TR,EPO,YFT,fzn_sash,sales_value,5004290.455
2016,BBPL,WIO,BET,lc,volume,211.0338135
2016,BBPL,WIO,BET,lc,catch_value,442879.4018
2016,BBPL,WIO,BET,lc,sales_value,1112120.271
2016,BBPL,WIO,BET,dom,volume,633.1014404
2016,BBPL,WIO,BET,dom,catch_value,1328638.205
2016,BBPL,WIO,BET,dom,sales_value,3349106.62
2016,BBPL,WIO,SKJ,lc,volume,22400.73438
2016,BBPL,WIO,SKJ,lc,catch_value,39201285.16
2016,BBPL,WIO,SKJ,lc,sales_value,121173114.5
2016,BBPL,WIO,SKJ,dom,volume,67202.20313
2016,BBPL,WIO,SKJ,dom,catch_value,86592343.76
2016,BBPL,WIO,SKJ,dom,sales_value,174318337.8
2016,BBPL,WIO,YFT,lc,volume,2724.557129
2016,BBPL,WIO,YFT,lc,catch_value,7773161.489
2016,BBPL,WIO,YFT,lc,sales_value,21503776.87
2016,BBPL,WIO,YFT,dom,volume,8173.671387
2016,BBPL,WIO,YFT,dom,catch_value,23319484.47
2016,BBPL,WIO,YFT,dom,sales_value,32487400.48
2016,GN,WIO,ALB,lc,volume,7.437375043
2016,GN,WIO,ALB,lc,catch_value,20809.77537
2016,GN,WIO,ALB,lc,sales_value,63326.87827
2016,GN,WIO,ALB,dom,volume,1.859343761
2016,GN,WIO,ALB,dom,catch_value,5202.443843
2016,GN,WIO,ALB,dom,sales_value,11257.83932
2016,GN,WIO,BET,lc,volume,2537.41583
2016,GN,WIO,BET,lc,catch_value,3852383.834
2016,GN,WIO,BET,lc,sales_value,13371845.65
2016,GN,WIO,BET,dom,volume,634.3539576
2016,GN,WIO,BET,dom,catch_value,963095.9585
2016,GN,WIO,BET,dom,sales_value,3355732.436
2016,GN,WIO,SKJ,lc,volume,45336.56514
2016,GN,WIO,SKJ,lc,catch_value,68004847.7
2016,GN,WIO,SKJ,lc,sales_value,245240745.4
2016,GN,WIO,SKJ,dom,volume,11334.14128
2016,GN,WIO,SKJ,dom,catch_value,17001211.93
2016,GN,WIO,SKJ,dom,sales_value,29400057.99
2016,GN,WIO,YFT,lc,volume,45710.76857
2016,GN,WIO,YFT,lc,catch_value,67714008.83
2016,GN,WIO,YFT,lc,sales_value,360775759.7
2016,GN,WIO,YFT,dom,volume,11427.69214
2016,GN,WIO,YFT,dom,catch_value,16570153.61
2016,GN,WIO,YFT,dom,sales_value,45420961.24
2016,HL,WIO,ALB,fsh_sash,volume,90.10563029
2016,HL,WIO,ALB,fsh_sash,catch_value,361829.8554
2016,HL,WIO,ALB,fsh_sash,sales_value,838791.8961
2016,HL,WIO,ALB,fzn_sash,volume,15.90099358
2016,HL,WIO,ALB,fzn_sash,catch_value,38687.11738
2016,HL,WIO,ALB,fzn_sash,sales_value,148022.0993
2016,HL,WIO,BET,fsh_sash,volume,997.0788325
2016,HL,WIO,BET,fsh_sash,catch_value,8976699.563
2016,HL,WIO,BET,fsh_sash,sales_value,15995007.1
2016,HL,WIO,BET,fzn_sash,volume,175.9550881
2016,HL,WIO,BET,fzn_sash,catch_value,1465070.255
2016,HL,WIO,BET,fzn_sash,sales_value,2822648.311
2016,HL,WIO,SKJ,fsh_sash,volume,1170.964125
2016,HL,WIO,SKJ,fsh_sash,catch_value,4685453.97
2016,HL,WIO,SKJ,fsh_sash,sales_value,10500071.81
2016,HL,WIO,SKJ,fzn_sash,volume,206.640728
2016,HL,WIO,SKJ,fzn_sash,catch_value,383647.4149
2016,HL,WIO,SKJ,fzn_sash,sales_value,1852953.849
2016,HL,WIO,YFT,fsh_sash,volume,67556.95108
2016,HL,WIO,YFT,fsh_sash,catch_value,458904023.7
2016,HL,WIO,YFT,fsh_sash,sales_value,1051553983
2016,HL,WIO,YFT,fzn_sash,volume,11921.8149
2016,HL,WIO,YFT,fzn_sash,catch_value,64843187.01
2016,HL,WIO,YFT,fzn_sash,sales_value,185568349.9
2016,LL,WIO,ALB,lc,volume,19134.16845
2016,LL,WIO,ALB,lc,catch_value,53537403.32
2016,LL,WIO,ALB,lc,sales_value,162921346.5
2016,LL,WIO,ALB,fzn_sash,volume,4783.542112
2016,LL,WIO,ALB,fzn_sash,catch_value,11638357.96
2016,LL,WIO,ALB,fzn_sash,sales_value,44529918.33
2016,LL,WIO,BET,fzn_sash,volume,28563.06446
2016,LL,WIO,BET,fzn_sash,catch_value,192829248.2
2016,LL,WIO,BET,fzn_sash,sales_value,458204912
2016,LL,WIO,SKJ,lc,volume,1652.587596
2016,LL,WIO,SKJ,lc,catch_value,2478881.394
2016,LL,WIO,SKJ,lc,sales_value,8939402.727
2016,LL,WIO,YFT,fzn_sash,volume,38665.88246
2016,LL,WIO,YFT,fzn_sash,catch_value,278510351.4
2016,LL,WIO,YFT,fzn_sash,sales_value,601851653.2
2016,Other,WIO,ALB,lc,volume,6
2016,Other,WIO,ALB,lc,catch_value,16788
2016,Other,WIO,ALB,lc,sales_value,51088.08786
2016,Other,WIO,ALB,dom,volume,1.5
2016,Other,WIO,ALB,dom,catch_value,4197
2016,Other,WIO,ALB,dom,sales_value,9082.107
2016,Other,WIO,BET,lc,volume,0.968860368
2016,Other,WIO,BET,lc,catch_value,1470.954022
2016,Other,WIO,BET,lc,sales_value,0
2016,Other,WIO,SKJ,lc,volume,230.587904
2016,Other,WIO,SKJ,lc,catch_value,345881.856
2016,Other,WIO,SKJ,lc,sales_value,1247327.611
2016,Other,WIO,YFT,lc,volume,174.3942814
2016,Other,WIO,YFT,lc,catch_value,742222.0616
2016,Other,WIO,YFT,lc,sales_value,1376420.29
2016,PS,WIO,ALB,lc,volume,433.4620543
2016,PS,WIO,ALB,lc,catch_value,1212826.828
2016,PS,WIO,ALB,lc,sales_value,3690791.252
2016,PS,WIO,BET,lc,volume,21658.30646
2016,PS,WIO,BET,lc,catch_value,26597216.25
2016,PS,WIO,BET,lc,sales_value,114136409
2016,PS,WIO,SKJ,lc,volume,189552.3067
2016,PS,WIO,SKJ,lc,catch_value,225445304.7
2016,PS,WIO,SKJ,lc,sales_value,1025352248
2016,PS,WIO,YFT,lc,volume,148980.1746
2016,PS,WIO,YFT,lc,catch_value,340421872.1
2016,PS,WIO,YFT,lc,sales_value,1175837496
2016,TR,WIO,ALB,dom,volume,92.85183469
2016,TR,WIO,ALB,dom,catch_value,550908.042
2016,TR,WIO,ALB,dom,sales_value,562193.5319
2016,TR,WIO,BET,dom,volume,680.9736079
2016,TR,WIO,BET,dom,catch_value,5465143.066
2016,TR,WIO,BET,dom,sales_value,3602350.386
2016,TR,WIO,SKJ,dom,volume,18882.95834
2016,TR,WIO,SKJ,dom,catch_value,24331339.51
2016,TR,WIO,SKJ,dom,sales_value,48981220.23
2016,TR,WIO,YFT,dom,volume,14301.52406
2016,TR,WIO,YFT,dom,catch_value,20737209.89
2016,TR,WIO,YFT,dom,sales_value,56843408.28
2016,BBPL,EIO,SKJ,lc,volume,999.7667725
2016,BBPL,EIO,SKJ,lc,catch_value,1749591.852
2016,BBPL,EIO,SKJ,lc,sales_value,5408075.089
2016,BBPL,EIO,SKJ,dom,volume,5665.345044
2016,BBPL,EIO,SKJ,dom,catch_value,7299991.41
2016,BBPL,EIO,SKJ,dom,sales_value,14695552.9
2016,BBPL,EIO,YFT,lc,volume,223.9603363
2016,BBPL,EIO,YFT,lc,catch_value,638958.8395
2016,BBPL,EIO,YFT,lc,sales_value,1767624.194
2016,BBPL,EIO,YFT,dom,volume,1269.108572
2016,BBPL,EIO,YFT,dom,catch_value,3620766.757
2016,BBPL,EIO,YFT,dom,sales_value,5044249.578
2016,GN,EIO,ALB,lc,volume,3.306958997
2016,GN,EIO,ALB,lc,catch_value,9252.871274
2016,GN,EIO,ALB,lc,sales_value,28157.70196
2016,GN,EIO,ALB,dom,volume,62.83222095
2016,GN,EIO,ALB,dom,catch_value,175804.5542
2016,GN,EIO,ALB,dom,sales_value,380432.6358
2016,GN,EIO,BET,lc,volume,78.71872128
2016,GN,EIO,BET,lc,catch_value,119513.2172
2016,GN,EIO,BET,lc,sales_value,414837.2443
2016,GN,EIO,BET,dom,volume,1495.655704
2016,GN,EIO,BET,dom,catch_value,2270751.127
2016,GN,EIO,BET,dom,sales_value,7912018.676
2016,GN,EIO,SKJ,lc,volume,1540.704358
2016,GN,EIO,SKJ,lc,catch_value,2311056.537
2016,GN,EIO,SKJ,lc,sales_value,8334188.621
2016,GN,EIO,SKJ,dom,volume,29273.3828
2016,GN,EIO,SKJ,dom,catch_value,43910074.2
2016,GN,EIO,SKJ,dom,sales_value,75933335.44
2016,GN,EIO,YFT,lc,volume,374.5710386
2016,GN,EIO,YFT,lc,catch_value,773978.6056
2016,GN,EIO,YFT,lc,sales_value,2956330.756
2016,GN,EIO,YFT,dom,volume,7116.849734
2016,GN,EIO,YFT,dom,catch_value,10319432.11
2016,GN,EIO,YFT,dom,sales_value,28286914.97
2016,HL,EIO,ALB,dom,volume,17.97451946
2016,HL,EIO,ALB,dom,catch_value,106646.3291
2016,HL,EIO,ALB,dom,sales_value,108831.006
2016,HL,EIO,BET,fsh_sash,volume,92.5627709
2016,HL,EIO,BET,fsh_sash,catch_value,833342.5181
2016,HL,EIO,BET,fsh_sash,sales_value,0
2016,HL,EIO,BET,fzn_sash,volume,16.33460663
2016,HL,EIO,BET,fzn_sash,catch_value,136008.2653
2016,HL,EIO,BET,fzn_sash,sales_value,0
2016,HL,EIO,SKJ,dom,volume,4478.885764
2016,HL,EIO,SKJ,dom,catch_value,6718328.645
2016,HL,EIO,SKJ,dom,sales_value,11617951.28
2016,HL,EIO,YFT,fsh_sash,volume,1936.585712
2016,HL,EIO,YFT,fsh_sash,catch_value,13154930.19
2016,HL,EIO,YFT,fsh_sash,sales_value,30143817.7
2016,HL,EIO,YFT,fzn_sash,volume,4518.699994
2016,HL,EIO,YFT,fzn_sash,catch_value,24577374.44
2016,HL,EIO,YFT,fzn_sash,sales_value,70335574.64
2016,LL,EIO,ALB,lc,volume,10396.52566
2016,LL,EIO,ALB,lc,catch_value,36790705.17
2016,LL,EIO,ALB,lc,sales_value,88523102.69
2016,LL,EIO,BET,fsh_sash,volume,9654.104875
2016,LL,EIO,BET,fsh_sash,catch_value,86915894.9
2016,LL,EIO,BET,fsh_sash,sales_value,154869876.8
2016,LL,EIO,BET,fzn_sash,volume,9654.104875
2016,LL,EIO,BET,fzn_sash,catch_value,80383818.66
2016,LL,EIO,BET,fzn_sash,sales_value,154869876.8
2016,LL,EIO,SKJ,dom,volume,8454.087358
2016,LL,EIO,SKJ,dom,catch_value,10893381.54
2016,LL,EIO,SKJ,dom,sales_value,21929377.13
2016,LL,EIO,YFT,dom,volume,16178.65203
2016,LL,EIO,YFT,dom,catch_value,92461926.76
2016,LL,EIO,YFT,dom,sales_value,64304315.99
2016,LL,EIO,YFT,fsh_sash,volume,9437.547016
2016,LL,EIO,YFT,fsh_sash,catch_value,82672911.86
2016,LL,EIO,YFT,fsh_sash,sales_value,146899615.7
2016,LL,EIO,YFT,fzn_sash,volume,1348.221002
2016,LL,EIO,YFT,fzn_sash,catch_value,9711235.879
2016,LL,EIO,YFT,fzn_sash,sales_value,20985659.39
2016,Other,EIO,ALB,lc,volume,66.09011698
2016,Other,EIO,ALB,lc,catch_value,233876.4015
2016,Other,EIO,ALB,lc,sales_value,562736.2838
2016,Other,EIO,ALB,dom,volume,66.09011698
2016,Other,EIO,ALB,dom,catch_value,233876.4015
2016,Other,EIO,ALB,dom,sales_value,400158.3427
2016,Other,EIO,BET,fsh_sash,volume,1020.205734
2016,Other,EIO,BET,fsh_sash,catch_value,9184911.034
2016,Other,EIO,BET,fsh_sash,sales_value,16366005.81
2016,Other,EIO,BET,fzn_sash,volume,1020.205734
2016,Other,EIO,BET,fzn_sash,catch_value,8494628.328
2016,Other,EIO,BET,fzn_sash,sales_value,16366005.81
2016,Other,EIO,SKJ,lc,volume,4298.731251
2016,Other,EIO,SKJ,lc,catch_value,6426603.22
2016,Other,EIO,SKJ,lc,sales_value,23253284.7
2016,Other,EIO,SKJ,dom,volume,4298.731251
2016,Other,EIO,SKJ,dom,catch_value,5539062.663
2016,Other,EIO,SKJ,dom,sales_value,11150641.67
2016,Other,EIO,YFT,fsh_sash,volume,1302.442398
2016,Other,EIO,YFT,fsh_sash,catch_value,8847291.767
2016,Other,EIO,YFT,fsh_sash,sales_value,20273095.06
2016,Other,EIO,YFT,fzn_sash,volume,1302.442398
2016,Other,EIO,YFT,fzn_sash,catch_value,7084031.812
2016,Other,EIO,YFT,fzn_sash,sales_value,20273095.06
2016,PS,EIO,ALB,lc,volume,104.9495316
2016,PS,EIO,ALB,lc,catch_value,293648.7893
2016,PS,EIO,ALB,lc,sales_value,0
2016,PS,EIO,BET,lc,volume,6118.358383
2016,PS,EIO,BET,lc,catch_value,7513574.585
2016,PS,EIO,BET,lc,sales_value,32242939.04
2016,PS,EIO,SKJ,lc,volume,43382.38681
2016,PS,EIO,SKJ,lc,catch_value,67242699.56
2016,PS,EIO,SKJ,lc,sales_value,234669936.9
2016,PS,EIO,YFT,lc,volume,6923.437263
2016,PS,EIO,YFT,lc,catch_value,8997158.208
2016,PS,EIO,YFT,lc,sales_value,54643761.55
2016,TR,EIO,ALB,lc,volume,428.5405143
2016,TR,EIO,ALB,lc,catch_value,1516497.745
2016,TR,EIO,ALB,lc,sales_value,3648885.908
2016,TR,EIO,ALB,dom,volume,47.6156127
2016,TR,EIO,ALB,dom,catch_value,282512.7156
2016,TR,EIO,ALB,dom,sales_value,288300.0596
2016,TR,EIO,BET,lc,volume,1456.49611
2016,TR,EIO,BET,lc,catch_value,2211297.81
2016,TR,EIO,BET,lc,sales_value,7675541.761
2016,TR,EIO,BET,dom,volume,161.8329011
2016,TR,EIO,BET,dom,catch_value,1298787.423
2016,TR,EIO,BET,dom,sales_value,856096.0468
2016,TR,EIO,SKJ,lc,volume,13118.56198
2016,TR,EIO,SKJ,lc,catch_value,19612250.16
2016,TR,EIO,SKJ,lc,sales_value,70962718.7
2016,TR,EIO,SKJ,dom,volume,1457.617998
2016,TR,EIO,SKJ,dom,catch_value,1878190.786
2016,TR,EIO,SKJ,dom,sales_value,3780970.484
2016,TR,EIO,YFT,lc,volume,6989.44202
2016,TR,EIO,YFT,lc,catch_value,14442330.11
2016,TR,EIO,YFT,lc,sales_value,55164709.17
2016,TR,EIO,YFT,dom,volume,776.6046689
2016,TR,EIO,YFT,dom,catch_value,1126076.77
2016,TR,EIO,YFT,dom,sales_value,3086723.909
2016,BBPL,EAO,ALB,lc,volume,17348.9957
2016,BBPL,EAO,ALB,lc,catch_value,43997053.1
2016,BBPL,EAO,ALB,lc,sales_value,147721169.4
2016,BBPL,EAO,BET,lc,volume,6772.32212
2016,BBPL,EAO,BET,lc,catch_value,14212518.46
2016,BBPL,EAO,BET,lc,sales_value,35689241.39
2016,BBPL,EAO,BFT,fsh_sash,volume,814.118925
2016,BBPL,EAO,BFT,fsh_sash,catch_value,6897377.868
2016,BBPL,EAO,BFT,fsh_sash,sales_value,29028268.94
2016,BBPL,EAO,BFT,fzn_sash,volume,271.372975
2016,BBPL,EAO,BFT,fzn_sash,catch_value,3329223.53
2016,BBPL,EAO,BFT,fzn_sash,sales_value,9676089.648
2016,BBPL,EAO,SKJ,lc,volume,29002.49595
2016,BBPL,EAO,SKJ,lc,catch_value,37678436
2016,BBPL,EAO,SKJ,lc,sales_value,156884265.6
2016,BBPL,EAO,YFT,lc,volume,10065.14591
2016,BBPL,EAO,YFT,lc,catch_value,14193693.63
2016,BBPL,EAO,YFT,lc,sales_value,79439938.89
2016,GN,EAO,ALB,dom,volume,17.46524
2016,GN,EAO,ALB,dom,catch_value,62833.49234
2016,GN,EAO,ALB,dom,sales_value,105747.4523
2016,GN,EAO,BET,dom,volume,134.21
2016,GN,EAO,BET,dom,catch_value,281655.5486
2016,GN,EAO,BET,dom,sales_value,709970.9
2016,GN,EAO,BFT,fsh_sash,volume,0.16725
2016,GN,EAO,BFT,fsh_sash,catch_value,1416.97535
2016,GN,EAO,BFT,fsh_sash,sales_value,5963.475153
2016,GN,EAO,BFT,fzn_sash,volume,0.05575
2016,GN,EAO,BFT,fzn_sash,catch_value,683.9450825
2016,GN,EAO,BFT,fzn_sash,sales_value,1987.825051
2016,GN,EAO,SKJ,lc,volume,869.84243
2016,GN,EAO,SKJ,lc,catch_value,959094.648
2016,GN,EAO,SKJ,lc,sales_value,4705270.576
2016,GN,EAO,YFT,dom,volume,376.183
2016,GN,EAO,YFT,dom,catch_value,2927572.196
2016,GN,EAO,YFT,dom,sales_value,1495191.964
2016,HL,EAO,ALB,dom,volume,27.10561
2016,HL,EAO,ALB,dom,catch_value,93221.80907
2016,HL,EAO,ALB,dom,sales_value,164117.3669
2016,HL,EAO,BET,dom,volume,264.3811
2016,HL,EAO,BET,dom,catch_value,707488.0008
2016,HL,EAO,BET,dom,sales_value,1398576.019
2016,HL,EAO,BFT,fsh_sash,volume,238.811925
2016,HL,EAO,BFT,fsh_sash,catch_value,2023262.248
2016,HL,EAO,BFT,fsh_sash,sales_value,8515091.067
2016,HL,EAO,BFT,fzn_sash,volume,79.603975
2016,HL,EAO,BFT,fzn_sash,catch_value,976587.3947
2016,HL,EAO,BFT,fzn_sash,sales_value,2838363.689
2016,HL,EAO,SKJ,lc,volume,1578.693
2016,HL,EAO,SKJ,lc,catch_value,1740678.489
2016,HL,EAO,SKJ,lc,sales_value,8539681.976
2016,HL,EAO,YFT,dom,volume,2092.7101
2016,HL,EAO,YFT,dom,catch_value,16286115.81
2016,HL,EAO,YFT,dom,sales_value,8317769.078
2016,LL,EAO,ALB,lc,volume,6422.42509
2016,LL,EAO,ALB,lc,catch_value,17128607.72
2016,LL,EAO,ALB,lc,sales_value,54684902.87
2016,LL,EAO,BET,fzn_sash,volume,23730.74686
2016,LL,EAO,BET,fzn_sash,catch_value,216283956.9
2016,LL,EAO,BET,fzn_sash,sales_value,380685510.6
2016,LL,EAO,BFT,dom,volume,335.214114
2016,LL,EAO,BFT,dom,catch_value,2973998.233
2016,LL,EAO,BFT,dom,sales_value,11952412.79
2016,LL,EAO,BFT,fsh_sash,volume,1005.642342
2016,LL,EAO,BFT,fsh_sash,catch_value,8921994.698
2016,LL,EAO,BFT,fsh_sash,sales_value,35857238.38
2016,LL,EAO,BFT,fzn_sash,volume,2011.284684
2016,LL,EAO,BFT,fzn_sash,catch_value,25839168.63
2016,LL,EAO,BFT,fzn_sash,sales_value,71714476.76
2016,LL,EAO,SKJ,lc,volume,539.52356
2016,LL,EAO,SKJ,lc,catch_value,594882.6374
2016,LL,EAO,SKJ,lc,sales_value,2918464.591
2016,LL,EAO,YFT,fzn_sash,volume,4860.03057
2016,LL,EAO,YFT,fzn_sash,catch_value,17860967.65
2016,LL,EAO,YFT,fzn_sash,sales_value,75648536.83
2016,Other,EAO,ALB,dom,volume,6334.85188
2016,Other,EAO,ALB,dom,catch_value,22790460.77
2016,Other,EAO,ALB,dom,sales_value,38355868.4
2016,Other,EAO,BET,dom,volume,236.19335
2016,Other,EAO,BET,dom,catch_value,655016.5113
2016,Other,EAO,BET,dom,sales_value,1249462.822
2016,Other,EAO,BFT,fzn_sash,volume,2973.65446
2016,Other,EAO,BFT,fzn_sash,catch_value,36481010.67
2016,Other,EAO,BFT,fzn_sash,sales_value,106028786.2
2016,Other,EAO,SKJ,lc,volume,47.49883
2016,Other,EAO,SKJ,lc,catch_value,52818.69896
2016,Other,EAO,SKJ,lc,sales_value,256937.1641
2016,Other,EAO,YFT,dom,volume,1
2016,Other,EAO,YFT,dom,catch_value,7098.415048
2016,Other,EAO,YFT,dom,sales_value,3974.639907
2016,PS,EAO,ALB,lc,volume,87.72943
2016,PS,EAO,ALB,lc,catch_value,233974.3898
2016,PS,EAO,ALB,lc,sales_value,746988.1379
2016,PS,EAO,BET,lc,volume,28705.16334
2016,PS,EAO,BET,lc,catch_value,44722644.48
2016,PS,EAO,BET,lc,sales_value,151272412.2
2016,PS,EAO,BFT,ranch,volume,11360.74064
2016,PS,EAO,BFT,ranch,catch_value,142395523.2
2016,PS,EAO,BFT,ranch,sales_value,405079190.1
2016,PS,EAO,SKJ,lc,volume,203168.0308
2016,PS,EAO,SKJ,lc,catch_value,270416649
2016,PS,EAO,SKJ,lc,sales_value,1099004284
2016,PS,EAO,YFT,lc,volume,96661.9209
2016,PS,EAO,YFT,lc,catch_value,159782155.2
2016,PS,EAO,YFT,lc,sales_value,762911651.5
2016,TR,EAO,ALB,lc,volume,1875.394125
2016,TR,EAO,ALB,lc,catch_value,5001676.131
2016,TR,EAO,ALB,lc,sales_value,15968383.3
2016,TR,EAO,ALB,dom,volume,1875.394125
2016,TR,EAO,ALB,dom,catch_value,12003099.59
2016,TR,EAO,ALB,dom,sales_value,11355020.07
2016,TR,EAO,BET,dom,volume,222.734
2016,TR,EAO,BET,dom,catch_value,2136040.665
2016,TR,EAO,BET,dom,sales_value,1178262.86
2016,TR,EAO,BFT,fzn_sash,volume,40.27431
2016,TR,EAO,BFT,fzn_sash,catch_value,494088.1843
2016,TR,EAO,BFT,fzn_sash,sales_value,1436023.001
2016,BBPL,WAO,ALB,lc,volume,52.1704945
2016,BBPL,WAO,ALB,lc,catch_value,132304.3741
2016,BBPL,WAO,ALB,lc,sales_value,444215.1344
2016,BBPL,WAO,ALB,dom,volume,2.7458155
2016,BBPL,WAO,ALB,dom,catch_value,6963.388108
2016,BBPL,WAO,ALB,dom,sales_value,16625.19345
2016,BBPL,WAO,BET,lc,volume,14.20629715
2016,BBPL,WAO,BET,lc,catch_value,29813.59375
2016,BBPL,WAO,BET,lc,sales_value,74865.30606
2016,BBPL,WAO,BET,dom,volume,0.74769985
2016,BBPL,WAO,BET,dom,catch_value,1569.136513
2016,BBPL,WAO,BET,dom,sales_value,3955.332207
2016,BBPL,WAO,SKJ,lc,volume,15969.89509
2016,BBPL,WAO,SKJ,lc,catch_value,20747202.96
2016,BBPL,WAO,SKJ,lc,sales_value,86386539.52
2016,BBPL,WAO,SKJ,dom,volume,840.5207941
2016,BBPL,WAO,SKJ,dom,catch_value,905298.5549
2016,BBPL,WAO,SKJ,dom,sales_value,2180258.695
2016,BBPL,WAO,YFT,lc,volume,1155.030269
2016,BBPL,WAO,YFT,lc,catch_value,2699187.002
2016,BBPL,WAO,YFT,lc,sales_value,9116165.311
2016,BBPL,WAO,YFT,dom,volume,60.7910668
2016,BBPL,WAO,YFT,dom,catch_value,142062.4738
2016,BBPL,WAO,YFT,dom,sales_value,241622.6001
2016,GN,WAO,ALB,lc,volume,3.1369
2016,GN,WAO,ALB,lc,catch_value,8366.1123
2016,GN,WAO,ALB,lc,sales_value,26709.7038
2016,GN,WAO,BET,lc,volume,0.1976
2016,GN,WAO,BET,lc,catch_value,361.2738782
2016,GN,WAO,BET,lc,sales_value,1041.325852
2016,GN,WAO,SKJ,dom,volume,0.691
2016,GN,WAO,SKJ,dom,catch_value,1173.012163
2016,GN,WAO,SKJ,dom,sales_value,1792.411049
2016,GN,WAO,YFT,dom,volume,8.016
2016,GN,WAO,YFT,dom,catch_value,40557.77685
2016,GN,WAO,YFT,dom,sales_value,31860.7135
2016,HL,WAO,ALB,dom,volume,46.146876
2016,HL,WAO,ALB,dom,catch_value,158708.6682
2016,HL,WAO,ALB,dom,sales_value,0
2016,HL,WAO,BET,dom,volume,5518.037605
2016,HL,WAO,BET,dom,catch_value,14766355.82
2016,HL,WAO,BET,dom,sales_value,29190418.93
2016,HL,WAO,BFT,fsh_sash,volume,1219.141732
2016,HL,WAO,BFT,fsh_sash,catch_value,10328811.85
2016,HL,WAO,BFT,fsh_sash,sales_value,43469784.32
2016,HL,WAO,SKJ,dom,volume,1351.3615
2016,HL,WAO,SKJ,dom,catch_value,1455509.039
2016,HL,WAO,SKJ,dom,sales_value,3505347.734
2016,HL,WAO,YFT,fsh_sash,volume,16516.49237
2016,HL,WAO,YFT,fsh_sash,catch_value,79703533.82
2016,HL,WAO,YFT,fsh_sash,sales_value,257086547.7
2016,LL,WAO,ALB,lc,volume,14788.81227
2016,LL,WAO,ALB,lc,catch_value,39441762.31
2016,LL,WAO,ALB,lc,sales_value,125922023.4
2016,LL,WAO,BET,fzn_sash,volume,12590.75353
2016,LL,WAO,BET,fzn_sash,catch_value,114753151.7
2016,LL,WAO,BET,fzn_sash,sales_value,201979207.2
2016,LL,WAO,BFT,dom,volume,59.1238847
2016,LL,WAO,BFT,dom,catch_value,500909.3405
2016,LL,WAO,BFT,dom,sales_value,2108124.468
2016,LL,WAO,BFT,fsh_sash,volume,177.3716541
2016,LL,WAO,BFT,fsh_sash,catch_value,1502728.021
2016,LL,WAO,BFT,fsh_sash,sales_value,6324373.405
2016,LL,WAO,BFT,fzn_sash,volume,354.7433082
2016,LL,WAO,BFT,fzn_sash,catch_value,4352016.883
2016,LL,WAO,BFT,fzn_sash,sales_value,12648746.81
2016,LL,WAO,SKJ,lc,volume,803.616396
2016,LL,WAO,SKJ,lc,catch_value,2143244.928
2016,LL,WAO,SKJ,lc,sales_value,0
2016,LL,WAO,YFT,fzn_sash,volume,11458.11898
2016,LL,WAO,YFT,fzn_sash,catch_value,42109424.93
2016,LL,WAO,YFT,fzn_sash,sales_value,178350716.8
2016,Other,WAO,ALB,dom,volume,110.4955
2016,Other,WAO,ALB,dom,catch_value,380016.9192
2016,Other,WAO,ALB,dom,sales_value,669021.3027
2016,Other,WAO,BET,dom,volume,4.837
2016,Other,WAO,BET,dom,catch_value,15999.5416
2016,Other,WAO,BET,dom,sales_value,25587.73
2016,Other,WAO,BFT,fsh_sash,volume,90.499783
2016,Other,WAO,BFT,fsh_sash,catch_value,766732.2072
2016,Other,WAO,BFT,fsh_sash,sales_value,3226865.215
2016,Other,WAO,SKJ,dom,volume,8.191645
2016,Other,WAO,SKJ,dom,catch_value,8822.963612
2016,Other,WAO,SKJ,dom,sales_value,21248.61796
2016,Other,WAO,YFT,dom,volume,24.835827
2016,Other,WAO,YFT,dom,catch_value,125659.4223
2016,Other,WAO,YFT,dom,sales_value,98713.46912
2016,PS,WAO,BET,lc,volume,899.944747
2016,PS,WAO,BET,lc,catch_value,1105204.397
2016,PS,WAO,BET,lc,sales_value,4742589.727
2016,PS,WAO,SKJ,lc,volume,2949.626759
2016,PS,WAO,SKJ,lc,catch_value,2672568.553
2016,PS,WAO,SKJ,lc,sales_value,15955524.27
2016,PS,WAO,YFT,lc,volume,5334.240966
2016,PS,WAO,YFT,lc,catch_value,5046425.38
2016,PS,WAO,YFT,lc,sales_value,42100907.44
2016,TR,WAO,ALB,dom,volume,2.092
2016,TR,WAO,ALB,dom,catch_value,12221.95355
2016,TR,WAO,ALB,dom,sales_value,12666.5119
2016,TR,WAO,BET,dom,volume,14.3024
2016,TR,WAO,BET,dom,catch_value,137161.4033
